BUSINESS_CODE,BUSINESS_NAME_L,BUSINESS_NAME_M,BUSINESS_NAME_S
1604014,農林・水産・鉱業,畜産業,ウサギ畜産業
1604015,農林・水産・鉱業,畜産業,養豚業
1604016,農林・水産・鉱業,畜産業,養蜂業・養蜂場
1604017,農林・水産・鉱業,畜産業,キジ畜産業
1604018,農林・水産・鉱業,畜産業,養鶉業・養鶉場
1604999,農林・水産・鉱業,畜産業,畜産業関連
1605005,農林・水産・鉱業,鉱業・エネルギー,鉛鉱業
1605006,農林・水産・鉱業,鉱業・エネルギー,火山灰採掘業
1605008,農林・水産・鉱業,鉱業・エネルギー,鉱業
1605010,農林・水産・鉱業,鉱業・エネルギー,オイルタンク貯蔵業
1605011,農林・水産・鉱業,鉱業・エネルギー,石油卸売業
1605012,農林・水産・鉱業,鉱業・エネルギー,石油開発事業
1605013,農林・水産・鉱業,鉱業・エネルギー,石油精製業
1605014,農林・水産・鉱業,鉱業・エネルギー,煉炭業
1605999,農林・水産・鉱業,鉱業・エネルギー,鉱業・エネルギー関連
1606003,農林・水産・鉱業,農林・水産・鉱業関連,鉱山業
1606008,農林・水産・鉱業,農林・水産・鉱業関連,うるし採取業
1606009,農林・水産・鉱業,農林・水産・鉱業関連,温泉供給業
1606010,農林・水産・鉱業,農林・水産・鉱業関連,真珠養殖業
1606011,農林・水産・鉱業,農林・水産・鉱業関連,脱穀業
1606012,農林・水産・鉱業,農林・水産・鉱業関連,石細工業
1606999,農林・水産・鉱業,農林・水産・鉱業関連,農林・水産・鉱業関連
1701003,製造・加工,衣料関連,エプロン製造業
1701004,製造・加工,衣料関連,シャツ製造業
1701007,製造・加工,衣料関連,製糸業
1701008,製造・加工,衣料関連,外衣製造業
1701009,製造・加工,衣料関連,スカーフ製造業
1701010,製造・加工,衣料関連,スポーツウェア製造業
1701012,製造・加工,衣料関連,ちりめん織製造業
1701014,製造・加工,衣料関連,刺しゅう製造業
1701016,製造・加工,衣料関連,テーラーショップ
1701017,製造・加工,衣料関連,ナイトウェア製造卸売業
1701019,製造・加工,衣料関連,ニット生地製造業
1701020,製造・加工,衣料関連,ニット製品製造業
1701021,製造・加工,衣料関連,ブラウス製造業
1701023,製造・加工,衣料関連,ベビー服製造業
1701025,製造・加工,衣料関連,ワイシャツ製造・卸売業
1701027,製造・加工,衣料関連,衣料製造・卸売業
1701029,製造・加工,衣料関連,下着製造・卸売業
1701030,製造・加工,衣料関連,化学繊維製造・加工業
1701031,製造・加工,衣料関連,化学繊維紡績業
1701032,製造・加工,衣料関連,革ベルト製造業（服装用）
1701033,製造・加工,衣料関連,久留米がすり製造業
1701035,製造・加工,衣料関連,靴下製造業
1701037,製造・加工,衣料関連,手袋製造業
1701039,製造・加工,衣料関連,上田つむぎ製造業
1701040,製造・加工,衣料関連,織物製衣料製造業
1701043,製造・加工,衣料関連,作業用服製造業
1701044,製造・加工,衣料関連,紳士・少年服製造業
1701045,製造・加工,衣料関連,制服製造業
1701046,製造・加工,衣料関連,大島つむぎ製造業
1701047,製造・加工,衣料関連,繊維製品製造業
1701048,製造・加工,衣料関連,博多織製造業
1701050,製造・加工,衣料関連,皮革衣料製造・卸売業
1701051,製造・加工,衣料関連,婦人子供服製造・卸売業
1701053,製造・加工,衣料関連,縫製加工業
1701054,製造・加工,衣料関連,綿織物業
1701055,製造・加工,衣料関連,毛織物業
1701056,製造・加工,衣料関連,毛皮製造業
1701057,製造・加工,衣料関連,シリコーンクロス製造業
1701058,製造・加工,衣料関連,帽子材料製造業
1701059,製造・加工,衣料関連,帽子製造業
1701061,製造・加工,衣料関連,フェルト製造業
1701062,製造・加工,衣料関連,ゴム入織物業
1701064,製造・加工,衣料関連,金銀糸製造・加工業
1701065,製造・加工,衣料関連,絹織物業
1701067,製造・加工,衣料関連,織物業
1701070,製造・加工,衣料関連,生糸製造業
1701071,製造・加工,衣料関連,衣料精錬業
1701072,製造・加工,衣料関連,西陣織製造業
1701073,製造・加工,衣料関連,染色業
1701076,製造・加工,衣料関連,染物業
1701078,製造・加工,衣料関連,麻織物業
1701080,製造・加工,衣料関連,友禅染製造業
1701081,製造・加工,衣料関連,帯製造業
1701085,製造・加工,衣料関連,和装製品製造業
1701999,製造・加工,衣料関連,衣料関連
1702001,製造・加工,生活雑貨･日用品,シーツ製造業
1702002,製造・加工,生活雑貨･日用品,ゴムひも製造業
1702003,製造・加工,生活雑貨･日用品,こたつ掛け毛布製造業
1702005,製造・加工,生活雑貨･日用品,カーテン製造業
1702008,製造・加工,生活雑貨･日用品,タオル・手拭い製造業
1702010,製造・加工,生活雑貨･日用品,衛生マスク製造業
1702012,製造・加工,生活雑貨･日用品,セロファン袋製造業
1702013,製造・加工,生活雑貨･日用品,サイジング加工業
1702014,製造・加工,生活雑貨･日用品,テント・シート製造業
1702015,製造・加工,生活雑貨･日用品,ハンカチーフ製造業
1702017,製造・加工,生活雑貨･日用品,ふろしき製造業
1702019,製造・加工,生活雑貨･日用品,まくら製造業
1702020,製造・加工,生活雑貨･日用品,意匠紋紙・紋意匠製造業
1702021,製造・加工,生活雑貨･日用品,麻袋製造業
1702022,製造・加工,生活雑貨･日用品,織ネーム・マーク製造業
1702025,製造・加工,生活雑貨･日用品,羽毛成品製造業
1702027,製造・加工,生活雑貨･日用品,おけ製造業
1702028,製造・加工,生活雑貨･日用品,かさ製造業
1702032,製造・加工,生活雑貨･日用品,スリッパ製造業
1702034,製造・加工,生活雑貨･日用品,たらい製造業
1702035,製造・加工,生活雑貨･日用品,たる製造業
1702039,製造・加工,生活雑貨･日用品,びょうぶ製造業
1702040,製造・加工,生活雑貨･日用品,ブラインド製造業
1702041,製造・加工,生活雑貨･日用品,ふるい製造業
1702044,製造・加工,生活雑貨･日用品,ろうそく製造業
1702046,製造・加工,生活雑貨･日用品,下駄製造業
1702047,製造・加工,生活雑貨･日用品,果物サンプル製造業
1702050,製造・加工,生活雑貨･日用品,掛け軸製造業
1702051,製造・加工,生活雑貨･日用品,記章製造業
1702052,製造・加工,生活雑貨･日用品,空手用具製造業
1702053,製造・加工,生活雑貨･日用品,剣道用具製造業
1702054,製造・加工,生活雑貨･日用品,建具製造業
1702056,製造・加工,生活雑貨･日用品,漆工芸品製造業
1702058,製造・加工,生活雑貨･日用品,将棋用品製造業
1702059,製造・加工,生活雑貨･日用品,畳製造業
1702061,製造・加工,生活雑貨･日用品,台所用品製造業
1702063,製造・加工,生活雑貨･日用品,太鼓製造業
1702065,製造・加工,生活雑貨･日用品,合成皮革加工業
1702066,製造・加工,生活雑貨･日用品,日用品雑貨製造業
1702067,製造・加工,生活雑貨･日用品,ざる製造業
1702071,製造・加工,生活雑貨･日用品,理・美容用品製造業
1702072,製造・加工,生活雑貨･日用品,たばこ入れ製造業
1702075,製造・加工,生活雑貨･日用品,うちわ製造業
1702077,製造・加工,生活雑貨･日用品,サングラス製造業
1702078,製造・加工,生活雑貨･日用品,すだれ製造業
1702079,製造・加工,生活雑貨･日用品,ふすま製造業
1702084,製造・加工,生活雑貨･日用品,ボタン製造業
1702088,製造・加工,生活雑貨･日用品,化粧品製造業
1702089,製造・加工,生活雑貨･日用品,折箱・木箱製造業
1702090,製造・加工,生活雑貨･日用品,家具製造業
1702092,製造・加工,生活雑貨･日用品,幕旗製造業
1702093,製造・加工,生活雑貨･日用品,応接セット製造業
1702094,製造・加工,生活雑貨･日用品,書道用品製造業
1702099,製造・加工,生活雑貨･日用品,革手袋製造業
1702100,製造・加工,生活雑貨･日用品,入浴剤製造・販売業
1702101,製造・加工,生活雑貨･日用品,文具・事務用品製造・卸売業
1702999,製造・加工,生活雑貨･日用品,生活雑貨･日用品関連
1703003,製造・加工,服飾雑貨・趣味・民芸・工芸品,かばん製造業
1703010,製造・加工,服飾雑貨・趣味・民芸・工芸品,革靴製造・修理業
1703011,製造・加工,服飾雑貨・趣味・民芸・工芸品,スポーツシューズ製造業
1703013,製造・加工,服飾雑貨・趣味・民芸・工芸品,靴材料製造業
1703014,製造・加工,服飾雑貨・趣味・民芸・工芸品,財布製造業
1703015,製造・加工,服飾雑貨・趣味・民芸・工芸品,袋物製造業
1703016,製造・加工,服飾雑貨・趣味・民芸・工芸品,葬具・仏具製造業
1703020,製造・加工,服飾雑貨・趣味・民芸・工芸品,仏壇・仏具店・みこし製造業
1703021,製造・加工,服飾雑貨・趣味・民芸・工芸品,仏壇・仏具製造業
1703022,製造・加工,服飾雑貨・趣味・民芸・工芸品,仏壇製造・仏壇・仏具店
1703028,製造・加工,服飾雑貨・趣味・民芸・工芸品,寺院用具製造・用具店
1703029,製造・加工,服飾雑貨・趣味・民芸・工芸品,三方製造・線香・薫香製造業
1703031,製造・加工,服飾雑貨・趣味・民芸・工芸品,宝石アクセサリー製造業
1703032,製造・加工,服飾雑貨・趣味・民芸・工芸品,宝石加工業
1703035,製造・加工,服飾雑貨・趣味・民芸・工芸品,だるま製造業
1703036,製造・加工,服飾雑貨・趣味・民芸・工芸品,ちょうちん製造業
1703038,製造・加工,服飾雑貨・趣味・民芸・工芸品,のぼり製造業
1703040,製造・加工,服飾雑貨・趣味・民芸・工芸品,みこし製造業
1703043,製造・加工,服飾雑貨・趣味・民芸・工芸品,工芸品製造業
1703045,製造・加工,服飾雑貨・趣味・民芸・工芸品,欄間製造業
1703047,製造・加工,服飾雑貨・趣味・民芸・工芸品,わら工品製造業
1703048,製造・加工,服飾雑貨・趣味・民芸・工芸品,い草製品製造業
1703050,製造・加工,服飾雑貨・趣味・民芸・工芸品,かざり職
1703054,製造・加工,服飾雑貨・趣味・民芸・工芸品,エレキギター製造業
1703055,製造・加工,服飾雑貨・趣味・民芸・工芸品,オーディオ機器製造業
1703063,製造・加工,服飾雑貨・趣味・民芸・工芸品,スポーツ用品製造業
1703064,製造・加工,服飾雑貨・趣味・民芸・工芸品,額縁製造業
1703066,製造・加工,服飾雑貨・趣味・民芸・工芸品,琴製造業
1703067,製造・加工,服飾雑貨・趣味・民芸・工芸品,三味線製造業
1703068,製造・加工,服飾雑貨・趣味・民芸・工芸品,尺八製造業
1703069,製造・加工,服飾雑貨・趣味・民芸・工芸品,人形製造業
1703071,製造・加工,服飾雑貨・趣味・民芸・工芸品,模型製造業
1703072,製造・加工,服飾雑貨・趣味・民芸・工芸品,木型モデル製造業
1703073,製造・加工,服飾雑貨・趣味・民芸・工芸品,ゲーム盤製造業
1703999,製造・加工,服飾雑貨・趣味・民芸・工芸品,趣味雑貨関連
1704006,製造・加工,食料品,砂糖製造業
1704014,製造・加工,食料品,かつおぶし製造業
1704016,製造・加工,食料品,かまぼこ製造業
1704020,製造・加工,食料品,かん詰製造業
1704021,製造・加工,食料品,こうじ製造業
1704024,製造・加工,食料品,こんにゃく製造業
1704026,製造・加工,食料品,しみ豆腐製造業
1704027,製造・加工,食料品,ジャム・マーマレード製造業
1704029,製造・加工,食料品,するめ製造業
1704032,製造・加工,食料品,そう（惣）菜製造業
1704034,製造・加工,食料品,ソース製造業
1704038,製造・加工,食料品,そば粉・そば製造業
1704039,製造・加工,食料品,チーズ製造業
1704040,製造・加工,食料品,ちくわ製造業
1704044,製造・加工,食料品,でんぷん製造業
1704046,製造・加工,食料品,とろろこんぶ製造業
1704048,製造・加工,食料品,はちみつ加工業
1704049,製造・加工,食料品,水産練製品製造業
1704051,製造・加工,食料品,パン製造業
1704052,製造・加工,食料品,パン製造福祉施設
1704053,製造・加工,食料品,パン粉製造業
1704054,製造・加工,食料品,瓶詰製造業
1704055,製造・加工,食料品,もやし栽培農業
1704057,製造・加工,食料品,ゆば製造業
1704058,製造・加工,食料品,よせ物製造業
1704059,製造・加工,食料品,レトルト食品製造業
1704060,製造・加工,食料品,海藻加工業
1704062,製造・加工,食料品,わさび漬け製造業
1704064,製造・加工,食料品,栄養補助食品製造業
1704065,製造・加工,食料品,液卵製造業
1704066,製造・加工,食料品,塩魚製造業
1704067,製造・加工,食料品,加工卵製造業
1704069,製造・加工,食料品,菓子製造業
1704071,製造・加工,食料品,乾燥果物製造業
1704072,製造・加工,食料品,乾燥野菜製造業
1704073,製造・加工,食料品,寒天製造業
1704075,製造・加工,食料品,業務用食料品製造業
1704076,製造・加工,食料品,健康食品製造業
1704080,製造・加工,食料品,自然食品製造業
1704084,製造・加工,食料品,食肉加工業
1704085,製造・加工,食料品,食品工業
1704086,製造・加工,食料品,食用油脂加工業
1704087,製造・加工,食料品,食料品製造業
1704088,製造・加工,食料品,水産珍味加工品製造業
1704090,製造・加工,食料品,精麦業
1704091,製造・加工,食料品,精米業
1704093,製造・加工,食料品,缶詰製造業
1704094,製造・加工,食料品,製氷業
1704095,製造・加工,食料品,製粉業
1704096,製造・加工,食料品,製めん業
1704098,製造・加工,食料品,調味料製造業
1704099,製造・加工,食料品,調理パン製造業
1704101,製造・加工,食料品,漬物製造業
1704103,製造・加工,食料品,豆腐製造業
1704105,製造・加工,食料品,豆類製造業
1704106,製造・加工,食料品,乳製品製造業
1704110,製造・加工,食料品,農業加工業
1704112,製造・加工,食料品,梅漬け製造業
1704113,製造・加工,食料品,米油製造業
1704115,製造・加工,食料品,味付けのり製造業
1704116,製造・加工,食料品,もち製造業
1704117,製造・加工,食料品,野菜漬物製造業
1704119,製造・加工,食料品,揚げかまぼこ製造業
1704122,製造・加工,食料品,冷凍食品製造業
1704124,製造・加工,食料品,ふ・焼ふ製造業
1704128,製造・加工,食料品,ジュース製造業
1704131,製造・加工,食料品,ミネラルウォーター製造業
1704132,製造・加工,食料品,果実飲料・果実酒製造業
1704137,製造・加工,食料品,酒製造業
1704139,製造・加工,食料品,清涼飲料製造業
1704142,製造・加工,食料品,製茶業
1704144,製造・加工,食料品,乳酸菌飲料製造業
1704146,製造・加工,食料品,コーヒー製造業
1704999,製造・加工,食料品,食料品製造業関連
1705001,製造・加工,木製品・紙・パルプ製品,たる・おけ製造業
1705002,製造・加工,木製品・紙・パルプ製品,サッシ製造業（木製）
1705004,製造・加工,木製品・紙・パルプ製品,まくら木製造業
1705005,製造・加工,木製品・紙・パルプ製品,ログハウス関連製造業
1705006,製造・加工,木製品・紙・パルプ製品,はし製造業
1705010,製造・加工,木製品・紙・パルプ製品,工芸品製造・加工業
1705011,製造・加工,木製品・紙・パルプ製品,枝炭製造業
1705012,製造・加工,木製品・紙・パルプ製品,製材業
1705013,製造・加工,木製品・紙・パルプ製品,竹細工製造業
1705014,製造・加工,木製品・紙・パルプ製品,木ばし製造業
1705015,製造・加工,木製品・紙・パルプ製品,木型製造業
1705016,製造・加工,木製品・紙・パルプ製品,木工業
1705018,製造・加工,木製品・紙・パルプ製品,木材チップ製造業
1705019,製造・加工,木製品・紙・パルプ製品,木材薬品処理業
1705021,製造・加工,木製品・紙・パルプ製品,木製品製造業
1705022,製造・加工,木製品・紙・パルプ製品,木炭製造業
1705024,製造・加工,木製品・紙・パルプ製品,木箱製造業
1705025,製造・加工,木製品・紙・パルプ製品,製紙原料業
1705027,製造・加工,木製品・紙・パルプ製品,段ボール製造業
1705030,製造・加工,木製品・紙・パルプ製品,箱製造業
1705034,製造・加工,木製品・紙・パルプ製品,こうぞ紙製造業
1705037,製造・加工,木製品・紙・パルプ製品,ふすま紙製造業
1705040,製造・加工,木製品・紙・パルプ製品,紙加工品製造業
1705041,製造・加工,木製品・紙・パルプ製品,紙管製造業
1705043,製造・加工,木製品・紙・パルプ製品,紙器製造業
1705045,製造・加工,木製品・紙・パルプ製品,紙裁断業
1705047,製造・加工,木製品・紙・パルプ製品,紙製品製造業
1705050,製造・加工,木製品・紙・パルプ製品,油紙製造業
1705051,製造・加工,木製品・紙・パルプ製品,和紙製造業
1705999,製造・加工,木製品・紙・パルプ製品,木製品・紙・パルプ製品関連
1706001,製造・加工,窯業,アスベスト製造業
1706003,製造・加工,窯業,ガラス加工品製造業
1706004,製造・加工,窯業,ガラス工芸品製造業
1706005,製造・加工,窯業,ガラス食器製造・卸売業
1706006,製造・加工,窯業,ガラス製造・卸売業
1706007,製造・加工,窯業,ガラス繊維・製品製造業
1706009,製造・加工,窯業,ガラス容器製造業
1706010,製造・加工,窯業,粘土かわら製造業
1706011,製造・加工,窯業,かわら製造業
1706012,製造・加工,窯業,けいそう土製造・鉱業
1706013,製造・加工,窯業,コンクリート製品製造業
1706014,製造・加工,窯業,ステンドグラス製造業
1706015,製造・加工,窯業,すりガラス製造業
1706016,製造・加工,窯業,スレート製造業
1706018,製造・加工,窯業,セラミックス製品業
1706019,製造・加工,窯業,タイル製造業
1706020,製造・加工,窯業,ナプキン製造業
1706022,製造・加工,窯業,瓶製造業
1706023,製造・加工,窯業,ほうろう製品製造業
1706024,製造・加工,窯業,眼鏡用ガラス製造業
1706025,製造・加工,窯業,るつぼ製造業
1706026,製造・加工,窯業,れんが製造業
1706027,製造・加工,窯業,レンズ製造業
1706028,製造・加工,窯業,理化学用・医療用ガラス器具製造業
1706030,製造・加工,窯業,衛生設備・陶器製造業
1706032,製造・加工,窯業,鏡製造業
1706033,製造・加工,窯業,研磨材・研磨剤製品製造業
1706034,製造・加工,窯業,合わせガラス製造業
1706035,製造・加工,窯業,砕石製造業
1706036,製造・加工,窯業,七宝焼製造業
1706037,製造・加工,窯業,植木鉢製造業
1706038,製造・加工,窯業,陶磁器製型・製版業
1706039,製造・加工,窯業,人造石材製造業
1706040,製造・加工,窯業,人造宝石製造業
1706045,製造・加工,窯業,石工品製造業
1706047,製造・加工,窯業,耐火粘土鉱業
1706050,製造・加工,窯業,陶磁器製タイル・置物製造業
1706051,製造・加工,窯業,ベントナイト鉱業
1706052,製造・加工,窯業,墓石製造業
1706053,製造・加工,窯業,窯炉製造業
1706999,製造・加工,窯業,窯業関連
1707001,製造・加工,鉄鋼製品,ダイカスト業
1707002,製造・加工,鉄鋼製品,フランジ継ぎ手製造業
1707003,製造・加工,鉄鋼製品,金属切削加工業
1707004,製造・加工,鉄鋼製品,金属鍛造業
1707005,製造・加工,鉄鋼製品,金属鋳造業
1707006,製造・加工,鉄鋼製品,形鋼製造業
1707007,製造・加工,鉄鋼製品,鋼管製造業
1707008,製造・加工,鉄鋼製品,鋼材製造業
1707009,製造・加工,鉄鋼製品,製鋼製鉄業
1707010,製造・加工,鉄鋼製品,鍛鋼製造業
1707011,製造・加工,鉄鋼製品,鉄鋼業
1707012,製造・加工,鉄鋼製品,鉄・鋼線製造業
1707013,製造・加工,鉄鋼製品,溶接業
1707014,製造・加工,鉄鋼製品,可鍛鋳鉄製造業
1707015,製造・加工,鉄鋼製品,かじ業
1707016,製造・加工,鉄鋼製品,ドラム缶製造業
1707018,製造・加工,鉄鋼製品,鉄鉱業
1707021,製造・加工,鉄鋼製品,南部鉄器製造業
1707022,製造・加工,鉄鋼製品,刀剣鍛造・研磨業
1707999,製造・加工,鉄鋼製品,鉄鋼製品関連
1708001,製造・加工,非鉄金属製品,アルマイト加工業
1708006,製造・加工,非鉄金属製品,すず・亜鉛・鉛関連製造業
1708009,製造・加工,非鉄金属製品,ステンレス製品製造業
1708010,製造・加工,非鉄金属製品,非鉄金属鍛造品製造業
1708012,製造・加工,非鉄金属製品,非鉄金属地小売業
1708014,製造・加工,非鉄金属製品,金銀糸製造業
1708015,製造・加工,非鉄金属製品,アルミニウム製品製造業
1708017,製造・加工,非鉄金属製品,ステンレス製品製造・加工業
1708018,製造・加工,非鉄金属製品,水晶製品業
1708019,製造・加工,非鉄金属製品,はんだ製品製造業
1708020,製造・加工,非鉄金属製品,ピストンリング製造業
1708021,製造・加工,非鉄金属製品,亜鉛鉄板製造業
1708022,製造・加工,非鉄金属製品,伸銅品製造業
1708023,製造・加工,非鉄金属製品,電線製造業
1708024,製造・加工,非鉄金属製品,銅器製品製造業
1708025,製造・加工,非鉄金属製品,銅像・塑像製造業
1708999,製造・加工,非鉄金属製品,非鉄金属製品関連
1709001,製造・加工,金属製品,やかん製造業
1709002,製造・加工,金属製品,やすり製造業
1709004,製造・加工,金属製品,亜鉛鉱業
1709006,製造・加工,金属製品,鉛製錬・精製業
1709007,製造・加工,金属製品,押し出しチューブ製造業
1709008,製造・加工,金属製品,温水器製造業
1709009,製造・加工,金属製品,家具金物製造卸売業
1709011,製造・加工,金属製品,機械工業用刃物製造業
1709012,製造・加工,金属製品,機械部分品熱処理業
1709013,製造・加工,金属製品,金庫製造業
1709014,製造・加工,金属製品,金属はく粉製造業
1709015,製造・加工,金属製品,金属プレス業
1709018,製造・加工,金属製品,金属圧延業
1709019,製造・加工,金属製品,金属加工品製造業
1709025,製造・加工,金属製品,金属彫刻業
1709027,製造・加工,金属製品,金属熱処理金属鋳造業
1709028,製造・加工,金属製品,金属表面処理業
1709029,製造・加工,金属製品,金物類製造業
1709031,製造・加工,金属製品,金網製造業
1709032,製造・加工,金属製品,洋食器製造業
1709033,製造・加工,金属製品,継手製造業（パイプ）
1709034,製造・加工,金属製品,合金製品製造業
1709035,製造・加工,金属製品,雑貨製造業（金属製）
1709036,製造・加工,金属製品,製缶板金業
1709037,製造・加工,金属製品,電線・ケーブル製造業
1709038,製造・加工,金属製品,船舶用金具製造業
1709039,製造・加工,金属製品,鉄骨めっき業
1709040,製造・加工,金属製品,電気めっき業
1709041,製造・加工,金属製品,鉄鋼缶製造業
1709042,製造・加工,金属製品,鉄鋼金属切削加工業
1709043,製造・加工,金属製品,金属熱処理業
1709044,製造・加工,金属製品,農業用資材めっき業
1709045,製造・加工,金属製品,板金製品製造業
1709046,製造・加工,金属製品,粉末や金製品製造業
1709047,製造・加工,金属製品,蚕具製造業
1709048,製造・加工,金属製品,彫刻物製造業
1709049,製造・加工,金属製品,製鋼業
1709050,製造・加工,金属製品,鉄骨工業
1709051,製造・加工,金属製品,溶接業・医療用機器製造業
1709052,製造・加工,金属製品,溶接業・金属鍛造業
1709053,製造・加工,金属製品,溶接業・鉄鋼工業
1709054,製造・加工,金属製品,溶接業・鉄骨工業
1709055,製造・加工,金属製品,溶接用機械・器具製造業
1709057,製造・加工,金属製品,ブリキ缶製品製造業
1709059,製造・加工,金属製品,かばん金具製造業
1709060,製造・加工,金属製品,くぎ製造業
1709061,製造・加工,金属製品,チェーン製造業
1709062,製造・加工,金属製品,ねじ製造業
1709063,製造・加工,金属製品,金属製スプリング製造業
1709064,製造・加工,金属製品,ダイカスト業・金属切削加工業
1709065,製造・加工,金属製品,刃物製造業
1709067,製造・加工,金属製品,溶融めっき業
1709999,製造・加工,金属製品,金属製品関連
1710002,製造・加工,化学・ゴム・プラスチック製品,アクリル板加工製品製造業
1710003,製造・加工,化学・ゴム・プラスチック製品,アドバルーン製造業
1710004,製造・加工,化学・ゴム・プラスチック製品,エナメル製造業
1710006,製造・加工,化学・ゴム・プラスチック製品,カーボンブラック製造業
1710009,製造・加工,化学・ゴム・プラスチック製品,ゴム製造業
1710012,製造・加工,化学・ゴム・プラスチック製品,ストロー製造・卸売業
1710013,製造・加工,化学・ゴム・プラスチック製品,セルロイド製造業
1710014,製造・加工,化学・ゴム・プラスチック製品,タイヤ製造業
1710015,製造・加工,化学・ゴム・プラスチック製品,テープ製造業
1710016,製造・加工,化学・ゴム・プラスチック製品,ドライアイス製造業
1710017,製造・加工,化学・ゴム・プラスチック製品,パッキング・ガスケット製造業
1710020,製造・加工,化学・ゴム・プラスチック製品,ビニール製品製造業
1710021,製造・加工,化学・ゴム・プラスチック製品,ふっ素樹脂製造業
1710022,製造・加工,化学・ゴム・プラスチック製品,プラスチックカード製造業
1710025,製造・加工,化学・ゴム・プラスチック製品,プラスチックフィルム製造業
1710028,製造・加工,化学・ゴム・プラスチック製品,プラスチック加工・製造業
1710029,製造・加工,化学・ゴム・プラスチック製品,プラスチック製造業
1710031,製造・加工,化学・ゴム・プラスチック製品,プラスチック製品製造・加工業
1710034,製造・加工,化学・ゴム・プラスチック製品,プラスチック素材製造業
1710035,製造・加工,化学・ゴム・プラスチック製品,プラスチック発泡製品製造・加工業
1710036,製造・加工,化学・ゴム・プラスチック製品,プラスチック製容器製造・加工業
1710037,製造・加工,化学・ゴム・プラスチック製品,ヘルメット製造業
1710038,製造・加工,化学・ゴム・プラスチック製品,ホース製造業
1710040,製造・加工,化学・ゴム・プラスチック製品,ポリウレタン製品製造業
1710041,製造・加工,化学・ゴム・プラスチック製品,ポリエチレン製造業
1710043,製造・加工,化学・ゴム・プラスチック製品,めっき薬品製造業
1710044,製造・加工,化学・ゴム・プラスチック製品,ロープ製造業
1710045,製造・加工,化学・ゴム・プラスチック製品,衛生消毒材料製造業
1710046,製造・加工,化学・ゴム・プラスチック製品,液晶素子製造業
1710047,製造・加工,化学・ゴム・プラスチック製品,液体炭酸ガス製造業
1710048,製造・加工,化学・ゴム・プラスチック製品,製塩業
1710049,製造・加工,化学・ゴム・プラスチック製品,塩化ビニルフォーム製造業
1710050,製造・加工,化学・ゴム・プラスチック製品,塩化ビニル樹脂製造業
1710052,製造・加工,化学・ゴム・プラスチック製品,化学工業製品製造業
1710053,製造・加工,化学・ゴム・プラスチック製品,化学工業薬品製造業
1710054,製造・加工,化学・ゴム・プラスチック製品,化学工業用品製造業
1710056,製造・加工,化学・ゴム・プラスチック製品,化学製品製造業
1710057,製造・加工,化学・ゴム・プラスチック製品,化学製品貿易業
1710058,製造・加工,化学・ゴム・プラスチック製品,化学繊維製造業
1710059,製造・加工,化学・ゴム・プラスチック製品,界面活性剤製造業
1710060,製造・加工,化学・ゴム・プラスチック製品,核燃料製造業
1710061,製造・加工,化学・ゴム・プラスチック製品,乾燥剤製造業
1710062,製造・加工,化学・ゴム・プラスチック製品,機械油製造業
1710063,製造・加工,化学・ゴム・プラスチック製品,強化プラスチック製品加工業
1710064,製造・加工,化学・ゴム・プラスチック製品,強化プラスチック製板製造業
1710065,製造・加工,化学・ゴム・プラスチック製品,ゴム製履物製造業
1710066,製造・加工,化学・ゴム・プラスチック製品,合成皮革製靴製造業
1710067,製造・加工,化学・ゴム・プラスチック製品,研磨材製造業
1710068,製造・加工,化学・ゴム・プラスチック製品,工業用ゴム製品製造業
1710069,製造・加工,化学・ゴム・プラスチック製品,工業用プラスチック製品加工業
1710070,製造・加工,化学・ゴム・プラスチック製品,工業用プラスチック製品製造業
1710071,製造・加工,化学・ゴム・プラスチック製品,工業用ベルト製造・加工業
1710072,製造・加工,化学・ゴム・プラスチック製品,更生タイヤ製造業
1710073,製造・加工,化学・ゴム・プラスチック製品,酵素製造業
1710074,製造・加工,化学・ゴム・プラスチック製品,合成ゴム製造業
1710075,製造・加工,化学・ゴム・プラスチック製品,合成樹脂塗料製造業
1710076,製造・加工,化学・ゴム・プラスチック製品,合成洗剤製造業
1710077,製造・加工,化学・ゴム・プラスチック製品,合成皮革製造・加工業
1710078,製造・加工,化学・ゴム・プラスチック製品,再生プラスチック製造業
1710079,製造・加工,化学・ゴム・プラスチック製品,酸素製造業
1710080,製造・加工,化学・ゴム・プラスチック製品,試薬製造業
1710081,製造・加工,化学・ゴム・プラスチック製品,自転車タイヤ・チューブ製造業
1710082,製造・加工,化学・ゴム・プラスチック製品,潤滑油製造業
1710083,製造・加工,化学・ゴム・プラスチック製品,消火器製造業
1710084,製造・加工,化学・ゴム・プラスチック製品,消石灰製造業
1710085,製造・加工,化学・ゴム・プラスチック製品,浄化槽製造業（強化プラスチック製）
1710086,製造・加工,化学・ゴム・プラスチック製品,人工芝製造業
1710087,製造・加工,化学・ゴム・プラスチック製品,人工皮革製造業
1710088,製造・加工,化学・ゴム・プラスチック製品,石けん製造業
1710089,製造・加工,化学・ゴム・プラスチック製品,接着剤製造業
1710090,製造・加工,化学・ゴム・プラスチック製品,洗浄剤製造業
1710091,製造・加工,化学・ゴム・プラスチック製品,繊維強化プラスチック製造業
1710092,製造・加工,化学・ゴム・プラスチック製品,電気・電子用きょう（筺）体製造業
1710093,製造・加工,化学・ゴム・プラスチック製品,塗料製造業
